TIME,TEMPERATURE,PRESSURE
09:22:21,28.6,6976
09:22:23,28.6,6952
09:22:25,28.6,6936
09:22:27,28.6,6926
09:22:29,28.6,6906
09:22:31,28.6,6887
09:22:33,28.6,6869
09:22:35,28.5,6857
09:22:37,28.6,6841
09:22:39,28.6,6820
09:22:41,28.5,6805
09:22:43,28.6,6787
09:22:45,28.5,6776
09:22:47,28.5,6756
09:22:49,28.5,6744
09:22:52,28.5,6726
09:22:54,28.5,6711
09:22:56,28.5,6689
09:22:58,28.5,6677
09:23:00,28.4,6662
09:23:02,28.4,6652
09:23:04,28.4,6635
09:23:06,28.4,6621
09:23:08,28.4,6603
09:23:10,28.4,6594
09:23:12,28.4,6573
09:23:14,28.4,6555
09:23:16,28.4,6542
09:23:18,28.4,6527
09:23:20,28.4,6513
09:23:22,28.4,6497
09:23:24,28.4,6479
09:23:26,28.4,6465
09:23:28,28.3,6451
09:23:30,28.3,6432
09:23:32,28.3,6422
09:23:34,28.3,6403
09:23:36,28.3,6397
09:23:38,28.3,6378
09:23:40,28.3,6362
09:23:42,28.3,6344
09:23:44,28.3,6334
09:23:46,28.3,6321
09:23:48,28.3,6301
09:23:50,28.3,6289
09:23:52,28.2,6274
09:23:55,28.3,6258
09:23:57,28.2,6247
09:23:59,28.2,6234
09:24:01,28.2,6225
09:24:03,28.2,6206
09:24:06,28.2,6194
09:24:08,28.2,6175
09:24:10,28.2,6161
09:24:12,28.2,6149
09:24:14,28.2,6139
09:24:16,28.2,6119
09:24:18,28.2,6104
09:24:20,28.2,6093
09:24:22,28.2,6073
09:24:24,28.2,6066
09:24:26,28.1,6049
09:24:28,28.1,6042
09:24:30,28.1,6024
09:24:32,28.1,6013
09:24:34,28.1,5994
09:24:36,28.1,5981
09:24:38,28.1,5966
09:24:40,28.1,5950
09:24:42,28.1,5943
09:24:44,28.1,5924
09:24:46,28.1,5911
09:24:48,28,5896
09:24:50,28,5886
09:24:52,28,5872
09:24:54,28,5863
09:24:56,28,5856
09:24:58,28,5838
09:25:00,28,5824
09:25:02,28,5812
09:25:04,28,5804
09:25:07,28,5788
09:25:09,28,5771
09:25:10,28,5761
09:25:12,27.9,5745
09:25:14,27.9,5736
09:25:16,28,5724
09:25:18,27.9,5704
09:25:20,27.9,5695
09:25:22,27.9,5683
09:25:24,27.9,5672
09:25:26,27.9,5656
09:25:29,27.9,5643
09:25:31,27.9,5633
09:25:33,27.9,5617
09:25:35,27.9,5607
09:25:37,27.9,5602
09:25:39,27.8,5584
09:25:41,27.9,5573
09:25:43,27.7,5549
09:25:45,27.9,5547
09:25:47,27.9,5538
09:25:49,27.9,5528
09:25:51,27.8,5513
09:25:53,27.8,5504
09:25:55,27.8,5493
09:25:58,27.8,5480
09:26:00,27.8,5474
09:26:02,27.8,5463
09:26:04,27.8,5444
09:26:06,27.8,5441
09:26:08,27.8,5433
09:26:10,27.8,5420
09:26:12,27.8,5409
09:26:14,27.8,5398
09:26:16,27.8,5385
09:26:18,27.7,5378
09:26:20,27.7,5375
09:26:22,27.7,5362
09:26:24,27.7,5349
09:26:26,27.7,5346
09:26:28,27.7,5330
09:26:30,27.7,5323
09:26:32,27.7,5311
09:26:34,27.7,5298
09:26:36,27.7,5294
09:26:38,27.7,5279
09:26:40,27.7,5275
09:26:42,27.7,5266
09:26:45,27.6,5252
09:26:47,27.6,5248
09:26:49,27.6,5231
09:26:51,27.6,5224
09:26:52,27.6,5214
09:26:55,27.6,5202
09:26:57,27.6,5192
09:26:59,27.6,5180
09:27:01,27.6,5166
09:27:03,27.6,5158
09:27:05,27.6,5154
09:27:07,27.6,5138
09:27:09,27.6,5129
09:27:11,27.5,5121
09:27:13,27.5,5111
09:27:15,27.5,5101
09:27:17,27.5,5094
09:27:19,27.5,5080
09:27:21,27.5,5078
09:27:23,27.5,5062
09:27:25,27.5,5063
09:27:27,27.5,5045
09:27:29,27.5,5038
09:27:31,27.5,5030
09:27:33,27.5,5017
09:27:35,27.5,5012
09:27:37,27.5,5000
09:27:39,27.5,4988
09:27:42,27.4,4977
09:27:44,27.4,4974
09:27:46,27.4,4960
09:27:48,27.4,4950
09:27:50,27.4,4940
09:27:52,27.4,4930
09:27:54,27.4,4920
09:27:56,27.4,4907
09:27:59,27.4,4903
09:28:01,27.4,4893
09:28:03,27.4,4882
09:28:05,27.4,4873
09:28:07,27.4,4865
09:28:09,27.4,4855
09:28:11,27.4,4846
09:28:13,27.4,4836
09:28:15,27.3,4830
09:28:17,27.3,4823
09:28:19,27.3,4814
09:28:21,27.3,4799
09:28:23,27.3,4795
09:28:25,27.3,4786
09:28:27,27.3,4776
09:28:29,27.3,4772
09:28:31,27.3,4763
09:28:33,27.3,4755
09:28:35,27.3,4743
09:28:37,27.3,4737
09:28:39,27.2,4731
09:28:41,27.2,4722
09:28:43,27.3,4721
09:28:45,27.2,4708
09:28:47,27.2,4698
09:28:49,27.2,4695
09:28:51,27.2,4679
09:28:53,27.2,4674
09:28:55,27.2,4668
09:28:57,27.2,4660
09:28:59,27.2,4647
09:29:01,27.2,4645
09:29:03,27.2,4636
09:29:05,27.2,4625
09:29:07,27.2,4615
09:29:10,27.2,4609
09:29:12,27.2,4603
09:29:14,27.2,4595
09:29:16,27.2,4589
09:29:18,27.1,4578
09:29:20,27.1,4568
09:29:22,27.1,4564
09:29:24,27.1,4554
09:29:26,27.1,4550
09:29:28,27.1,4535
09:29:30,27.1,4531
09:29:32,27.1,4519
09:29:34,27.1,4515
09:29:36,27.1,4505
09:29:38,27.1,4499
09:29:40,27.1,4493
09:29:43,27.1,4478
09:29:45,27.1,4473
09:29:47,27.1,4464
09:29:48,27.1,4455
09:29:51,27,4448
09:29:53,27,4440
09:29:55,27,4431
09:29:57,27,4430
09:29:59,27,4417
09:30:01,27,4410
09:30:03,27,4402
09:30:05,27,4393
09:30:07,27,4382
09:30:09,27,4373
09:30:11,27,4366
09:30:14,26.9,4364
09:30:16,27,4352
09:30:18,26.9,4343
09:30:20,26.9,4338
09:30:22,26.9,4322
09:30:24,26.9,4320
09:30:26,26.9,4310
09:30:28,26.9,4298
09:30:30,26.9,4297
09:30:32,26.9,4284
09:30:34,26.9,4279
09:30:36,26.9,4271
09:30:38,26.9,4261
09:30:40,26.9,4255
09:30:42,26.9,4243
09:30:44,26.9,4237
09:30:46,26.9,4226
09:30:48,26.9,4215
09:30:51,26.9,4201
09:30:53,26.9,4194
09:30:55,26.8,4183
09:30:57,26.8,4171
09:30:59,26.8,4162
09:31:01,26.8,4150
09:31:03,26.8,4146
09:31:06,26.8,4134
09:31:08,26.8,4124
09:31:10,26.8,4118
09:31:12,26.8,4111
09:31:14,26.8,4103
09:31:16,26.8,4094
09:31:18,26.8,4086
09:31:20,26.8,4078
09:31:22,26.8,4070
09:31:24,26.8,4064
09:31:26,26.8,4056
09:31:29,26.8,4052
09:31:31,26.8,4044
09:31:33,26.8,4030
09:31:35,26.8,4025
09:31:37,26.7,4018
09:31:39,26.7,4006
09:31:41,26.7,3998
09:31:43,26.7,3995
09:31:45,26.7,3981
09:31:47,26.7,3977
09:31:49,26.7,3974
09:31:51,26.7,3962
09:31:53,26.7,3952
09:31:55,26.7,3944
09:31:57,26.7,3932
09:31:59,26.7,3928
09:32:01,26.7,3925
09:32:03,26.7,3913
09:32:05,26.7,3911
09:32:07,26.7,3897
09:32:09,26.7,3893
09:32:11,26.7,3887
09:32:13,26.7,3882
09:32:15,26.6,3869
09:32:17,26.6,3866
09:32:19,26.6,3857
09:32:22,26.6,3848
09:32:24,26.6,3843
09:32:26,26.6,3837
09:32:28,26.6,3829
09:32:30,26.6,3821
09:32:32,26.6,3811
09:32:34,26.6,3806
09:32:36,26.6,3799
09:32:38,26.6,3789
09:32:40,26.6,3788
09:32:42,26.6,3773
09:32:44,26.6,3771
09:32:46,26.6,3760
09:32:49,26.6,3751
09:32:51,26.5,3742
09:32:53,26.5,3738
09:32:55,26.5,3728
09:32:57,26.5,3722
09:32:59,26.5,3710
09:33:01,26.5,3704
09:33:03,26.5,3698
09:33:05,26.5,3693
09:33:07,26.5,3684
09:33:10,26.5,3679
09:33:12,26.5,3673
09:33:14,26.5,3667
09:33:16,26.5,3655
09:33:18,26.5,3653
09:33:20,26.5,3644
09:33:22,26.5,3634
09:33:24,26.5,3627
09:33:26,26.5,3621
09:33:28,26.5,3617
09:33:30,26.5,3606
09:33:32,26.5,3603
09:33:34,26.5,3595
09:33:36,26.5,3590
09:33:38,26.5,3585
09:33:40,26.5,3572
09:33:42,26.4,3569
09:33:44,26.4,3565
09:33:46,26.4,3553
09:33:48,26.4,3551
09:33:50,26.4,3543
09:33:52,26.4,3536
09:33:54,26.4,3528
09:33:56,26.4,3523
09:33:58,26.4,3515
09:34:00,26.4,3509
09:34:02,26.4,3505
09:34:05,26.4,3496
09:34:07,26.4,3488
09:34:09,26.4,3488
09:34:11,26.4,3476
09:34:14,26.4,3472
09:34:16,26.4,3459
09:34:18,26.4,3459
09:34:20,26.4,3450
09:34:22,26.3,3446
09:34:24,26.3,3439
09:34:26,26.3,3431
09:34:28,26.3,3423
09:34:30,26.3,3418
09:34:32,26.3,3414
09:34:34,26.3,3403
09:34:36,26.3,3396
09:34:38,26.3,3391
09:34:40,26.3,3384
09:34:42,26.3,3380
09:34:44,26.3,3372
09:34:46,26.3,3368
09:34:48,26.3,3360
09:34:50,26.3,3357
09:34:52,26.3,3346
09:34:54,26.3,3345
09:34:56,26.3,3334
09:34:58,26.3,3332
09:35:00,26.3,3323
09:35:02,26.3,3313
09:35:04,26.3,3311
09:35:06,26.3,3306
09:35:08,26.3,3292
09:35:10,26.3,3290
09:35:12,26.2,3286
09:35:14,26.2,3274
09:35:16,26.2,3273
09:35:18,26.2,3265
09:35:20,26.2,3259
09:35:22,26.2,3251
09:35:24,26.2,3245
09:35:26,26.2,3238
09:35:28,26.2,3234
09:35:31,26.2,3219
09:35:33,26.2,3223
09:35:35,26.2,3213
09:35:37,26.2,3208
09:35:39,26.2,3201
09:35:41,26.2,3198
09:35:43,26.2,3190
09:35:45,26.2,3181
09:35:47,26.2,3177
09:35:49,26.2,3176
09:35:51,26.2,3168
09:35:53,26.2,3161
09:35:55,26.2,3153
09:35:57,26.2,3149
09:35:59,26.2,3144
09:36:01,26.2,3138
09:36:03,26.1,3131
09:36:05,26.1,3122
09:36:07,26.1,3114
09:36:09,26.1,3112
09:36:12,26.1,3106
09:36:14,26.1,3097
09:36:16,26.1,3094
09:36:18,26.1,3088
09:36:20,26.1,3083
09:36:23,26.1,3079
09:36:25,26.1,3070
09:36:27,26.1,3066
09:36:29,26.1,3058
09:36:31,26.1,3050
09:36:33,26.1,3044
09:36:35,26.1,3038
09:36:37,26.1,3032
09:36:39,26.1,3027
09:36:41,26.1,3023
09:36:43,26.1,3015
09:36:45,26,3009
09:36:47,26.1,3008
09:36:49,26,3002
09:36:51,26,2992
09:36:53,26,2987
09:36:55,26,2979
09:36:57,26,2977
09:36:59,26,2972
09:37:01,26,2969
09:37:03,26,2960
09:37:05,26,2953
09:37:07,26,2946
09:37:09,26,2946
09:37:11,26,2937
09:37:13,26,2931
09:37:15,26,2929
09:37:17,26,2920
09:37:20,26,2915
09:37:22,26,2911
09:37:24,26,2904
09:37:26,26,2900
09:37:28,26,2893
09:37:30,26,2884
09:37:32,26,2882
09:37:34,26,2872
09:37:36,26,2870
09:37:39,26,2864
09:37:41,26,2857
09:37:43,26,2853
09:37:45,26,2843
09:37:47,26,2835
09:37:49,26,2834
09:37:51,25.9,2830
09:37:53,25.9,2823
09:37:55,25.9,2819
09:37:57,25.9,2814
09:37:59,25.9,2811
09:38:01,25.9,2801
09:38:03,25.9,2795
09:38:05,25.9,2795
09:38:07,25.9,2786
09:38:09,25.9,2783
09:38:11,25.9,2777
09:38:13,25.9,2779
09:38:15,25.9,2767
09:38:17,25.9,2762
09:38:19,25.9,2758
09:38:21,25.9,2754
09:38:23,25.9,2745
09:38:25,25.9,2743
09:38:27,25.9,2739
09:38:29,25.9,2729
09:38:31,25.9,2725
09:38:33,25.9,2722
09:38:36,25.9,2721
09:38:38,25.9,2710
09:38:40,25.9,2711
09:38:42,25.9,2700
09:38:44,25.9,2700
09:38:46,25.9,2692
09:38:48,25.9,2682
09:38:50,25.9,2682
09:38:52,25.9,2674
09:38:54,25.9,2672
09:38:56,25.8,2666
09:38:58,25.9,2660
09:39:00,25.8,2656
09:39:02,25.8,2648
09:39:04,25.8,2648
09:39:06,25.8,2641
09:39:09,25.8,2635
09:39:11,25.8,2626
09:39:13,25.8,2621
09:39:15,25.8,2621
09:39:17,25.8,2613
09:39:19,25.8,2610
09:39:21,25.8,2603
09:39:23,25.8,2599
09:39:25,25.8,2592
09:39:27,25.8,2586
09:39:30,25.8,2580
09:39:32,25.8,2572
09:39:35,25.8,2568
09:39:37,25.8,2568
09:39:39,25.8,2560
09:39:41,25.8,2556
09:39:43,25.8,2553
09:39:45,25.8,2548
09:39:47,25.8,2538
09:39:49,25.8,2541
09:39:51,25.8,2532
09:39:53,25.8,2526
09:39:55,25.8,2523
09:39:57,25.8,2516
09:39:59,25.8,2513
09:40:01,25.8,2506
09:40:03,25.8,2503
09:40:05,25.8,2496
09:40:07,25.8,2493
09:40:09,25.8,2491
09:40:11,25.8,2485
09:40:13,25.8,2475
09:40:15,25.8,2474
09:40:17,25.7,2471
09:40:19,25.7,2464
09:40:21,25.8,2463
09:40:23,25.7,2452
09:40:25,25.7,2449
09:40:27,25.7,2445
09:40:29,25.7,2438
09:40:31,25.7,2433
09:40:33,25.7,2428
09:40:35,25.7,2425
09:40:37,25.7,2421
09:40:39,25.7,2415
09:40:41,25.7,2411
09:40:43,25.7,2408
09:40:45,25.7,2404
09:40:47,25.7,2399
09:40:49,25.7,2393
09:40:52,25.7,2386
09:40:54,25.7,2385
09:40:56,25.7,2381
09:40:58,25.7,2374
09:41:00,25.7,2368
09:41:02,25.7,2368
09:41:04,25.7,2360
09:41:06,25.7,2358
09:41:08,25.7,2350
09:41:10,25.7,2344
09:41:13,25.7,2343
09:41:15,25.7,2333
09:41:16,25.7,2333
09:41:18,25.7,2324
09:41:20,25.7,2323
09:41:22,25.7,2319
09:41:24,25.7,2310
09:41:26,25.7,2310
09:41:28,25.7,2301
09:41:30,25.7,2304
09:41:32,25.7,2297
09:41:35,25.7,2287
09:41:37,25.7,2285
09:41:39,25.7,2278
09:41:41,25.7,2274
09:41:43,25.7,2276
09:41:45,25.7,2267
09:41:47,25.7,2263
09:41:49,25.6,2260
09:41:51,25.6,2255
09:41:53,25.7,2253
09:41:55,25.7,2244
09:41:57,25.7,2242
09:41:59,25.6,2232
09:42:01,25.7,2228
09:42:03,25.7,2227
09:42:05,25.7,2221
09:42:08,25.7,2219
09:42:10,25.7,2208
09:42:12,25.7,2214
09:42:14,25.6,2205
09:42:16,25.7,2202
09:42:18,25.6,2199
09:42:20,25.6,2191
09:42:22,25.6,2189
09:42:24,25.6,2190
09:42:26,25.6,2179
09:42:28,25.6,2180
09:42:30,25.6,2168
09:42:32,25.6,2170
09:42:34,25.6,2164
09:42:36,25.6,2161
09:42:38,25.6,2154
09:42:40,25.6,2153
09:42:42,25.6,2142
09:42:45,25.6,2141
09:42:47,25.6,2134
09:42:49,25.6,2136
09:42:51,25.6,2129
09:42:53,25.6,2123
09:42:55,25.6,2120
TIME,TEMPERATURE,PRESSURE
09:17:10,25.6,2313
00:00:02,25.6,2336
00:00:04,25.6,2364
00:00:06,25.6,2390
00:00:08,25.6,2417
00:00:10,25.6,2445
00:00:12,25.6,2477
00:00:14,25.6,2497
00:00:20,25.6,2566
00:00:22,25.6,2593
00:00:24,25.6,2625
00:00:26,25.6,2649
09:44:01,25.6,2692
09:44:04,25.6,2715
09:44:06,25.6,2745
09:44:08,25.6,2772
09:44:10,25.6,2799
09:44:12,25.6,2832
09:44:14,25.6,2849
09:44:16,25.6,2878
09:44:18,25.6,2910
09:44:20,25.6,2931
09:44:22,25.6,2953
09:44:24,25.7,2984
09:44:26,25.6,3012
09:44:28,25.6,3056
09:44:31,25.7,3080
09:44:33,25.6,3104
09:44:35,25.7,3136
09:44:37,25.6,3159
09:44:39,25.7,3191
09:44:41,25.7,3222
09:44:43,25.7,3256
09:44:45,25.7,3280
09:44:47,25.7,3312
09:44:49,25.7,3346
09:44:52,25.7,3364
09:44:54,25.6,3392
09:44:56,25.7,3427
09:44:58,25.7,3458
09:45:00,25.7,3494
09:45:02,25.7,3517
09:45:04,25.6,3540
09:45:06,25.7,3573
09:45:08,25.7,3599
09:45:11,25.7,3647
09:45:13,25.7,3685
09:45:15,25.7,3710
09:45:17,25.7,3740
09:45:19,25.7,3774
09:45:21,25.7,3804
09:45:24,25.7,3833
09:45:26,25.7,3872
09:45:28,25.7,3892
09:45:30,25.7,3930
09:45:32,25.7,3964
09:45:34,25.6,3994
09:45:36,25.7,4026
09:45:38,25.7,4056
09:45:40,25.7,4086
09:45:42,25.7,4120
09:45:44,25.7,4146
09:45:46,25.7,4185
09:45:49,25.7,4221
09:45:51,25.7,4258
09:45:53,25.7,4289
09:45:55,25.7,4322
09:45:57,25.7,4362
09:45:59,25.7,4382
09:46:01,25.7,4416
09:46:03,25.7,4447
09:46:05,25.7,4482
09:46:07,25.7,4518
09:46:09,25.7,4547
09:46:11,25.7,4577
09:46:13,25.7,4613
09:46:16,25.7,4653
09:46:18,25.7,4685
09:46:22,25.7,4759
09:46:24,25.7,4789
09:46:26,25.7,4830
09:46:28,25.7,4865
09:46:30,25.7,4901
09:46:32,25.7,4932
09:46:34,25.7,4963
09:46:36,25.7,5002
09:46:38,25.7,5030
09:46:40,25.7,5071
09:46:42,25.7,5106
09:46:44,25.7,5137
09:46:46,25.7,5176
09:46:48,25.7,5211
09:46:50,25.7,5240
09:46:52,25.7,5280
09:46:54,25.7,5308
09:46:56,25.7,5344
09:46:58,25.7,5388
09:47:00,25.7,5421
09:47:02,25.7,5466
09:47:04,25.7,5503
09:47:06,25.7,5538
09:47:08,25.7,5581
09:47:10,25.7,5621
09:47:12,25.7,5656
09:47:14,25.7,5699
09:47:16,25.7,5735
09:47:18,25.7,5783
09:47:20,25.7,5812
09:47:23,25.7,5855
09:47:25,25.7,5892
09:47:27,25.7,5930
09:47:29,25.7,5970
09:47:31,25.7,5998
09:47:33,25.7,6038
09:47:35,25.7,6074
09:47:37,25.7,6121
09:47:39,25.7,6162
09:47:41,25.7,6202
09:47:43,25.7,6236
09:47:45,25.7,6266
09:47:47,25.7,6308
09:47:49,25.7,6354
09:47:51,25.7,6392
09:47:53,25.7,6432
09:47:55,25.7,6478
09:47:57,25.7,6523
09:47:59,25.7,6565
09:48:01,25.7,6600
09:48:03,25.7,6645
09:48:05,25.7,6687
09:48:07,25.7,6729
09:48:09,25.7,6768
09:48:11,25.6,6813
09:48:13,25.6,6859
09:48:15,25.7,6909
09:48:17,25.6,6958
09:48:19,25.6,6990
09:48:22,25.6,7039
09:48:24,25.6,7086
09:48:26,25.6,7124
09:48:29,25.6,7156
09:48:31,25.6,7202
09:48:33,25.6,7245
09:48:35,25.6,7288
09:48:37,25.6,7334
09:48:39,25.6,7368
09:48:41,25.6,7403
09:48:43,25.6,7443
09:48:45,25.6,7483
09:48:47,25.6,7539
09:48:49,25.6,7585
09:48:51,25.6,7632
09:48:53,25.6,7682
09:48:55,25.6,7723
09:48:57,25.6,7777
09:48:59,25.6,7819
09:49:01,25.6,7869
09:49:03,25.6,7918
09:49:05,25.6,7956
09:49:07,25.6,7995
09:49:09,25.6,8049
09:49:11,25.6,8094
09:49:13,25.5,8139
09:49:15,25.6,8180
09:49:17,25.5,8218
09:49:19,25.5,8263
09:49:21,25.5,8310
09:49:23,25.5,8356
09:49:25,25.5,8399
09:49:27,25.5,8441
09:49:29,25.5,8502
09:49:31,25.5,8533
09:49:34,25.5,8572
09:49:36,25.5,8619
09:49:38,25.5,8671
09:49:39,25.5,8716
09:49:41,25.5,8753
09:49:44,25.5,8801
09:49:46,25.5,8846
09:49:48,25.5,8892
09:49:51,25.5,8960
09:49:53,25.5,9004
09:49:55,25.5,9053
09:49:57,25.5,9110
09:49:59,25.5,9163
09:50:01,25.5,9200
09:50:03,25.4,9250
09:50:06,25.4,9291
09:50:08,25.4,9352
09:50:10,25.5,9401
09:50:12,25.5,9447
09:50:14,25.4,9505
09:50:16,25.4,9541
09:50:18,25.4,9584
09:50:20,25.4,9630
09:50:22,25.4,9679
09:50:24,25.4,9727
09:50:26,25.4,9775
09:50:28,25.4,9826
09:50:30,25.4,9873
09:50:32,25.4,9933
09:50:34,25.4,9984
09:50:36,25.4,10022
09:50:38,25.4,10076
09:50:40,25.4,10129
09:50:42,25.3,10186
09:50:44,25.3,10235
09:50:46,25.3,10276
09:50:48,25.3,10316
09:50:50,25.3,10366
09:50:52,25.3,10406
09:50:54,25.3,10458
09:50:56,25.3,10518
09:50:58,25.3,10552
09:51:00,25.3,10614
09:51:02,25.3,10656
09:51:04,25.3,10710
09:51:06,25.3,10762
09:51:08,25.3,10820
09:51:10,25.2,10869
09:51:13,25.3,10930
09:51:15,25.2,10982
09:51:17,25.3,11042
09:51:19,25.3,11100
09:51:21,25.3,11157
09:51:23,25.2,11214
09:51:25,25.2,11264
09:51:27,25.2,11322
09:51:29,25.2,11382
09:51:31,25.2,11429
09:51:33,25.2,11482
09:51:35,25.2,11545
09:51:37,25.2,11596
09:51:39,25.2,11647
09:51:41,25.2,11708
09:51:43,25.1,11763
09:51:46,25.1,11813
09:51:48,25.2,11865
09:51:50,25.2,11913
09:51:52,25.1,11960
09:51:54,25.1,12003
09:51:56,25.1,12042
09:51:58,25.1,12087
09:52:00,25.1,12156
09:52:02,25.1,12210
09:52:04,25.1,12251
09:52:06,25.1,12296
09:52:08,25.1,12342
09:52:11,25.1,12408
09:52:13,25.1,12472
09:52:15,25.1,12534
09:52:17,25.1,12590
09:52:19,25,12645
09:52:21,25,12707
09:52:23,25,12768
09:52:26,25,12861
09:52:29,25,12919
09:52:31,25,12980
09:52:33,25,13036
09:52:35,25,13095
09:52:36,25,13151
09:52:39,24.9,13211
09:52:41,24.9,13299
09:52:43,24.9,13357
09:52:46,24.9,13415
09:52:48,24.9,13466
09:52:50,24.9,13529
09:52:52,24.9,13585
09:52:54,24.9,13653
09:52:57,24.9,13725
09:52:59,24.9,13778
09:53:01,24.8,13821
09:53:03,24.9,13879
09:53:05,24.9,13942
09:53:07,24.9,14007
09:53:09,24.9,14073
09:53:12,24.8,14166
09:53:14,24.8,14217
09:53:16,24.8,14278
09:53:18,24.8,14347
09:53:20,24.8,14397
09:53:22,24.8,14461
09:53:24,24.8,14531
09:53:27,24.8,14612
09:53:30,24.7,14676
09:53:32,24.7,14720
09:53:34,24.7,14790
09:53:36,24.8,14852
09:53:38,24.8,14908
09:53:40,24.7,14970
09:53:43,24.7,15068
09:53:45,24.7,15128
09:53:47,24.7,15192
09:53:49,24.6,15248
09:53:51,24.7,15299
09:53:53,24.6,15372
09:53:55,24.7,15439
09:53:57,24.7,15496
09:53:59,24.7,15551
09:54:01,24.7,15600
09:54:03,24.6,15660
09:54:05,24.6,15728
09:54:07,24.6,15782
09:54:09,24.6,15844
09:54:11,24.6,15907
09:54:13,24.5,15972
09:54:15,24.5,16032
09:54:17,24.5,16085
09:54:19,24.5,16142
09:54:21,24.5,16201
09:54:23,24.5,16249
09:54:25,24.5,16311
09:54:27,24.5,16380
09:54:29,24.5,16437
09:54:32,24.4,16509
09:54:34,24.4,16578
09:54:36,24.4,16638
09:54:38,24.4,16713
09:54:40,24.4,16761
09:54:42,24.4,16819
09:54:44,24.4,16887
09:54:46,24.4,16944
09:54:48,24.4,16994
09:54:50,24.4,17054
09:54:52,24.4,17135
09:54:54,24.3,17194
09:54:56,24.4,17285
09:54:58,24.3,17342
09:55:00,24.3,17413
09:55:02,24.3,17484
09:55:04,24.3,17547
09:55:06,24.2,17599
09:55:08,24.2,17664
09:55:10,24.2,17735
09:55:12,24.2,17800
09:55:14,24.2,17875
09:55:16,24.2,17947
09:55:18,24.2,18000
09:55:21,24.2,18052
09:55:23,24.2,18108
09:55:25,24.2,18165
09:55:27,24.2,18233
09:55:29,24.1,18301
09:55:32,24.1,18410
09:55:34,24.1,18476
09:55:36,24.1,18540
09:55:38,24,18611
09:55:40,24,18681
09:55:42,24,18754
09:55:44,24,18807
09:55:47,24,18935
09:55:49,23.9,19009
09:55:52,24,19073
09:55:54,23.9,19150
09:55:56,23.9,19235
09:55:58,23.9,19294
09:56:00,23.9,19354
09:56:02,23.8,19425
09:56:05,23.8,19480
09:56:07,23.8,19564
09:56:09,23.8,19629
09:56:11,23.8,19713
09:56:13,23.8,19779
09:56:15,23.8,19844
09:56:17,23.8,19907
09:56:19,23.7,19984
09:56:21,23.7,20057
09:56:23,23.7,20108
09:56:25,23.6,20183
09:56:27,23.6,20264
09:56:29,23.6,20332
09:56:31,23.6,20395
09:56:33,23.6,20454
09:56:35,23.6,20515
09:56:37,23.6,20570
09:56:39,23.6,20634
09:56:41,23.6,20707
09:56:43,23.6,20773
09:56:45,23.6,20831
09:56:47,23.5,20910
09:56:49,23.5,20977
09:56:51,23.5,21025
09:56:54,23.5,21102
09:56:56,23.5,21184
09:56:58,23.4,21252
09:57:00,23.4,21321
09:57:03,23.5,21411
09:57:05,23.4,21486
09:57:07,23.4,21571
09:57:09,23.4,21621
09:57:11,23.3,21686
09:57:13,23.3,21773
09:57:15,23.3,21833
09:57:17,23.3,21887
09:57:19,23.3,21971
09:57:21,23.3,22031
09:57:23,23.2,22095
09:57:25,23.2,22160
09:57:27,23.2,22216
09:57:29,23.2,22293
09:57:31,23.2,22365
09:57:33,23.2,22442
09:57:35,23.2,22516
09:57:37,23.1,22572
09:57:40,23.1,22646
09:57:42,23.1,22703
09:57:46,23.1,22820
09:57:48,23.1,22900
09:57:50,23.1,22982
09:57:52,23,23060
09:57:54,23,23136
09:57:56,23,23210
09:57:58,23,23284
09:58:00,23,23363
09:58:02,23,23430
09:58:05,22.9,23507
09:58:07,22.9,23574
09:58:09,22.9,23651
09:58:11,22.9,23728
09:58:13,22.9,23810
09:58:15,22.9,23889
09:58:17,22.9,23969
09:58:19,22.8,24052
09:58:22,22.9,24143
09:58:24,22.9,24231
09:58:26,22.9,24311
09:58:28,22.8,24370
09:58:30,22.7,24446
09:58:32,22.8,24516
09:58:34,22.8,24592
09:58:36,22.8,24664
09:58:38,22.7,24744
09:58:40,22.7,24818
09:58:42,22.7,24882
09:58:44,22.7,24970
09:58:46,22.6,25038
09:58:48,22.6,25098
09:58:50,22.6,25177
09:58:52,22.6,25247
09:58:54,22.6,25306
09:58:56,22.6,25376
09:58:58,22.5,25454
09:59:00,22.5,25528
09:59:03,22.5,25592
09:59:05,22.4,25660
09:59:06,22.5,25735
09:59:08,22.4,25798
09:59:10,22.4,25864
09:59:13,22.4,25944
09:59:15,22.4,26013
09:59:17,22.4,26086
09:59:19,22.4,26152
09:59:21,22.3,26215
09:59:23,22.3,26282
09:59:25,22.3,26360
09:59:27,22.3,26436
09:59:29,22.3,26494
09:59:31,22.3,26558
09:59:33,22.2,26624
09:59:35,22.2,26695
09:59:37,22.2,26778
09:59:39,22.2,26854
09:59:41,22.2,26914
09:59:43,22.2,26995
09:59:45,22.1,27068
09:59:47,22.1,27149
09:59:49,22.1,27216
09:59:51,22.1,27289
09:59:53,22,27363
09:59:55,22,27452
09:59:57,22,27523
09:59:59,21.9,27597
10:00:01,21.9,27666
10:00:03,21.8,27746
10:00:05,21.8,27823
10:00:07,21.8,27909
10:00:09,21.8,27976
10:00:11,21.8,28044
10:00:13,21.8,28123
10:00:15,21.8,28203
10:00:17,21.8,28273
10:00:20,21.8,28338
10:00:22,21.8,28401
10:00:24,21.7,28464
